Radiation
city: Ciudad de M&eacute;xico
cityCode: MEX
country: M&eacute;xico
mesurementAgency: SIMAT
URL: http://www.aire.cdmx.gob.mx
timeStamp: 2008/01/01 al 2008/12/31
average_interval: 001h
Date,cve_station,parameter,value,unit

01-01-2008 01:00,FAC,UVB,0,16
01-01-2008 01:00,MER,UVB,,16
01-01-2008 01:00,MON,UVB,,16
01-01-2008 01:00,PED,UVB,,16
01-01-2008 01:00,SAG,UVB,,16
01-01-2008 01:00,TLA,UVB,0,16
01-01-2008 02:00,FAC,UVB,0,16
01-01-2008 02:00,MER,UVB,,16
01-01-2008 02:00,MON,UVB,,16
01-01-2008 02:00,PED,UVB,,16
01-01-2008 02:00,SAG,UVB,,16
01-01-2008 02:00,TLA,UVB,0,16
01-01-2008 03:00,FAC,UVB,0,16
01-01-2008 03:00,MER,UVB,,16
01-01-2008 03:00,MON,UVB,,16
01-01-2008 03:00,PED,UVB,,16
01-01-2008 03:00,SAG,UVB,,16
01-01-2008 03:00,TLA,UVB,0,16
01-01-2008 04:00,FAC,UVB,0,16
01-01-2008 04:00,MER,UVB,,16
01-01-2008 04:00,MON,UVB,,16
01-01-2008 04:00,PED,UVB,,16
01-01-2008 04:00,SAG,UVB,,16
01-01-2008 04:00,TLA,UVB,0,16
01-01-2008 05:00,FAC,UVB,0,16
01-01-2008 05:00,MER,UVB,,16
01-01-2008 05:00,MON,UVB,,16
01-01-2008 05:00,PED,UVB,,16
01-01-2008 05:00,SAG,UVB,,16
01-01-2008 05:00,TLA,UVB,0,16
01-01-2008 06:00,FAC,UVB,0,16
01-01-2008 06:00,MER,UVB,,16
01-01-2008 06:00,MON,UVB,,16
01-01-2008 06:00,PED,UVB,,16
01-01-2008 06:00,SAG,UVB,,16
01-01-2008 06:00,TLA,UVB,0,16
01-01-2008 07:00,FAC,UVB,0,16
01-01-2008 07:00,MER,UVB,,16
01-01-2008 07:00,MON,UVB,,16
01-01-2008 07:00,PED,UVB,,16
01-01-2008 07:00,SAG,UVB,,16
01-01-2008 07:00,TLA,UVB,0,16
01-01-2008 08:00,FAC,UVB,0.021,16
01-01-2008 08:00,MER,UVB,,16
01-01-2008 08:00,MON,UVB,,16
01-01-2008 08:00,PED,UVB,,16
01-01-2008 08:00,SAG,UVB,,16
01-01-2008 08:00,TLA,UVB,0.04,16
01-01-2008 09:00,FAC,UVB,0.27,16
01-01-2008 09:00,MER,UVB,,16
01-01-2008 09:00,MON,UVB,,16
01-01-2008 09:00,PED,UVB,,16
01-01-2008 09:00,SAG,UVB,,16
01-01-2008 09:00,TLA,UVB,0.259,16
01-01-2008 10:00,FAC,UVB,0.999,16
01-01-2008 10:00,MER,UVB,,16
01-01-2008 10:00,MON,UVB,,16
01-01-2008 10:00,PED,UVB,,16
01-01-2008 10:00,SAG,UVB,,16
01-01-2008 10:00,TLA,UVB,0.862,16
01-01-2008 11:00,FAC,UVB,2.113,16
01-01-2008 11:00,MER,UVB,,16
01-01-2008 11:00,MON,UVB,,16
01-01-2008 11:00,PED,UVB,,16
01-01-2008 11:00,SAG,UVB,,16
01-01-2008 11:00,TLA,UVB,1.775,16
01-01-2008 12:00,FAC,UVB,2.569,16
01-01-2008 12:00,MER,UVB,,16
01-01-2008 12:00,MON,UVB,,16
01-01-2008 12:00,PED,UVB,,16
01-01-2008 12:00,SAG,UVB,,16
01-01-2008 12:00,TLA,UVB,2.106,16
01-01-2008 13:00,FAC,UVB,3.384,16
01-01-2008 13:00,MER,UVB,,16
01-01-2008 13:00,MON,UVB,,16
01-01-2008 13:00,PED,UVB,,16
01-01-2008 13:00,SAG,UVB,,16
01-01-2008 13:00,TLA,UVB,2.919,16
01-01-2008 14:00,FAC,UVB,2.427,16
01-01-2008 14:00,MER,UVB,,16
01-01-2008 14:00,MON,UVB,,16
01-01-2008 14:00,PED,UVB,,16
01-01-2008 14:00,SAG,UVB,,16
01-01-2008 14:00,TLA,UVB,2.531,16
01-01-2008 15:00,FAC,UVB,2.554,16
01-01-2008 15:00,MER,UVB,,16
01-01-2008 15:00,MON,UVB,,16
01-01-2008 15:00,PED,UVB,,16
01-01-2008 15:00,SAG,UVB,,16
01-01-2008 15:00,TLA,UVB,2.28,16
01-01-2008 16:00,FAC,UVB,0.926,16
01-01-2008 16:00,MER,UVB,,16
01-01-2008 16:00,MON,UVB,,16
01-01-2008 16:00,PED,UVB,,16
01-01-2008 16:00,SAG,UVB,,16
01-01-2008 16:00,TLA,UVB,0.662,16
01-01-2008 17:00,FAC,UVB,0.231,16
01-01-2008 17:00,MER,UVB,,16
01-01-2008 17:00,MON,UVB,,16
01-01-2008 17:00,PED,UVB,,16
01-01-2008 17:00,SAG,UVB,,16
01-01-2008 17:00,TLA,UVB,0.258,16
01-01-2008 18:00,FAC,UVB,0.025,16
01-01-2008 18:00,MER,UVB,,16
01-01-2008 18:00,MON,UVB,,16
01-01-2008 18:00,PED,UVB,,16
01-01-2008 18:00,SAG,UVB,,16
01-01-2008 18:00,TLA,UVB,0.074,16
01-01-2008 19:00,FAC,UVB,0.003,16
01-01-2008 19:00,MER,UVB,,16
01-01-2008 19:00,MON,UVB,,16
01-01-2008 19:00,PED,UVB,,16
01-01-2008 19:00,SAG,UVB,,16
01-01-2008 19:00,TLA,UVB,0.008,16
01-01-2008 20:00,FAC,UVB,0,16
01-01-2008 20:00,MER,UVB,,16
01-01-2008 20:00,MON,UVB,,16
01-01-2008 20:00,PED,UVB,,16
01-01-2008 20:00,SAG,UVB,,16
01-01-2008 20:00,TLA,UVB,0,16
01-01-2008 21:00,FAC,UVB,0,16
01-01-2008 21:00,MER,UVB,,16
01-01-2008 21:00,MON,UVB,,16
01-01-2008 21:00,PED,UVB,,16
01-01-2008 21:00,SAG,UVB,,16
01-01-2008 21:00,TLA,UVB,0,16
01-01-2008 22:00,FAC,UVB,0,16
01-01-2008 22:00,MER,UVB,,16
01-01-2008 22:00,MON,UVB,,16
01-01-2008 22:00,PED,UVB,,16
01-01-2008 22:00,SAG,UVB,,16
01-01-2008 22:00,TLA,UVB,0,16
01-01-2008 23:00,FAC,UVB,0,16
01-01-2008 23:00,MER,UVB,,16
01-01-2008 23:00,MON,UVB,,16
01-01-2008 23:00,PED,UVB,,16
01-01-2008 23:00,SAG,UVB,,16
01-01-2008 23:00,TLA,UVB,0,16
01-01-2008 24:00,FAC,UVB,0,16
01-01-2008 24:00,MER,UVB,,16
01-01-2008 24:00,MON,UVB,,16
01-01-2008 24:00,PED,UVB,,16
01-01-2008 24:00,SAG,UVB,,16
01-01-2008 24:00,TLA,UVB,0,16
02-01-2008 01:00,FAC,UVB,,16
02-01-2008 01:00,MER,UVB,,16
02-01-2008 01:00,MON,UVB,,16
02-01-2008 01:00,PED,UVB,,16
02-01-2008 01:00,SAG,UVB,,16
02-01-2008 01:00,TLA,UVB,0,16
02-01-2008 02:00,FAC,UVB,,16
02-01-2008 02:00,MER,UVB,,16
02-01-2008 02:00,MON,UVB,,16
02-01-2008 02:00,PED,UVB,,16
02-01-2008 02:00,SAG,UVB,,16
02-01-2008 02:00,TLA,UVB,0,16
02-01-2008 03:00,FAC,UVB,,16
02-01-2008 03:00,MER,UVB,,16
02-01-2008 03:00,MON,UVB,,16
02-01-2008 03:00,PED,UVB,,16
02-01-2008 03:00,SAG,UVB,,16
02-01-2008 03:00,TLA,UVB,0,16
02-01-2008 04:00,FAC,UVB,,16
02-01-2008 04:00,MER,UVB,,16
02-01-2008 04:00,MON,UVB,,16
02-01-2008 04:00,PED,UVB,,16
02-01-2008 04:00,SAG,UVB,,16
02-01-2008 04:00,TLA,UVB,0,16
02-01-2008 05:00,FAC,UVB,,16
02-01-2008 05:00,MER,UVB,,16
02-01-2008 05:00,MON,UVB,,16
02-01-2008 05:00,PED,UVB,,16
02-01-2008 05:00,SAG,UVB,,16
02-01-2008 05:00,TLA,UVB,0,16
02-01-2008 06:00,FAC,UVB,,16
02-01-2008 06:00,MER,UVB,,16
02-01-2008 06:00,MON,UVB,,16
02-01-2008 06:00,PED,UVB,,16
02-01-2008 06:00,SAG,UVB,,16
02-01-2008 06:00,TLA,UVB,0,16
02-01-2008 07:00,FAC,UVB,,16
02-01-2008 07:00,MER,UVB,,16
02-01-2008 07:00,MON,UVB,,16
02-01-2008 07:00,PED,UVB,,16
02-01-2008 07:00,SAG,UVB,,16
02-01-2008 07:00,TLA,UVB,0,16
02-01-2008 08:00,FAC,UVB,,16
02-01-2008 08:00,MER,UVB,,16
02-01-2008 08:00,MON,UVB,,16
02-01-2008 08:00,PED,UVB,,16
02-01-2008 08:00,SAG,UVB,,16
02-01-2008 08:00,TLA,UVB,0.024,16
02-01-2008 09:00,FAC,UVB,,16
02-01-2008 09:00,MER,UVB,,16
02-01-2008 09:00,MON,UVB,,16
02-01-2008 09:00,PED,UVB,,16
02-01-2008 09:00,SAG,UVB,,16
02-01-2008 09:00,TLA,UVB,0.129,16
02-01-2008 10:00,FAC,UVB,,16
02-01-2008 10:00,MER,UVB,,16
02-01-2008 10:00,MON,UVB,,16
02-01-2008 10:00,PED,UVB,,16
02-01-2008 10:00,SAG,UVB,,16
02-01-2008 10:00,TLA,UVB,0.398,16
02-01-2008 11:00,FAC,UVB,,16
02-01-2008 11:00,MER,UVB,,16
02-01-2008 11:00,MON,UVB,,16
02-01-2008 11:00,PED,UVB,,16
02-01-2008 11:00,SAG,UVB,,16
02-01-2008 11:00,TLA,UVB,0.773,16
02-01-2008 12:00,FAC,UVB,,16
02-01-2008 12:00,MER,UVB,,16
02-01-2008 12:00,MON,UVB,,16
02-01-2008 12:00,PED,UVB,,16
02-01-2008 12:00,SAG,UVB,,16
02-01-2008 12:00,TLA,UVB,1.351,16
02-01-2008 13:00,FAC,UVB,,16
02-01-2008 13:00,MER,UVB,,16
02-01-2008 13:00,MON,UVB,,16
02-01-2008 13:00,PED,UVB,,16
02-01-2008 13:00,SAG,UVB,,16
02-01-2008 13:00,TLA,UVB,1.647,16
02-01-2008 14:00,FAC,UVB,,16
02-01-2008 14:00,MER,UVB,,16
02-01-2008 14:00,MON,UVB,,16
02-01-2008 14:00,PED,UVB,,16
02-01-2008 14:00,SAG,UVB,,16
02-01-2008 14:00,TLA,UVB,1.597,16
02-01-2008 15:00,FAC,UVB,,16
02-01-2008 15:00,MER,UVB,,16
02-01-2008 15:00,MON,UVB,,16
02-01-2008 15:00,PED,UVB,,16
02-01-2008 15:00,SAG,UVB,,16
02-01-2008 15:00,TLA,UVB,1.361,16
02-01-2008 16:00,FAC,UVB,,16
02-01-2008 16:00,MER,UVB,,16
02-01-2008 16:00,MON,UVB,,16
02-01-2008 16:00,PED,UVB,,16
02-01-2008 16:00,SAG,UVB,,16
02-01-2008 16:00,TLA,UVB,0.778,16
02-01-2008 17:00,FAC,UVB,,16
02-01-2008 17:00,MER,UVB,,16
02-01-2008 17:00,MON,UVB,,16
02-01-2008 17:00,PED,UVB,,16
02-01-2008 17:00,SAG,UVB,,16
02-01-2008 17:00,TLA,UVB,0.373,16
02-01-2008 18:00,FAC,UVB,,16
02-01-2008 18:00,MER,UVB,,16
02-01-2008 18:00,MON,UVB,,16
02-01-2008 18:00,PED,UVB,,16
02-01-2008 18:00,SAG,UVB,,16
02-01-2008 18:00,TLA,UVB,0.118,16
02-01-2008 19:00,FAC,UVB,,16
02-01-2008 19:00,MER,UVB,,16
02-01-2008 19:00,MON,UVB,,16
02-01-2008 19:00,PED,UVB,,16
02-01-2008 19:00,SAG,UVB,,16
02-01-2008 19:00,TLA,UVB,0.013,16
02-01-2008 20:00,FAC,UVB,,16
02-01-2008 20:00,MER,UVB,,16
02-01-2008 20:00,MON,UVB,,16
02-01-2008 20:00,PED,UVB,,16
02-01-2008 20:00,SAG,UVB,,16
02-01-2008 20:00,TLA,UVB,0,16
02-01-2008 21:00,FAC,UVB,,16
02-01-2008 21:00,MER,UVB,,16
02-01-2008 21:00,MON,UVB,,16
02-01-2008 21:00,PED,UVB,,16
02-01-2008 21:00,SAG,UVB,,16
02-01-2008 21:00,TLA,UVB,0,16
02-01-2008 22:00,FAC,UVB,,16
02-01-2008 22:00,MER,UVB,,16
02-01-2008 22:00,MON,UVB,,16
02-01-2008 22:00,PED,UVB,,16
02-01-2008 22:00,SAG,UVB,,16
02-01-2008 22:00,TLA,UVB,0,16
02-01-2008 23:00,FAC,UVB,,16
02-01-2008 23:00,MER,UVB,,16
02-01-2008 23:00,MON,UVB,,16
